launch_id,launch_time_utc,Location,Status Mission,label_prelim,Datum,latitude,longitude
668,2011-10-05 21:00:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Oct 05, 2011 21:00 UTC",45.9647,63.305
669,2011-09-29 21:16:00+00:00,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",Success,OK,"Thu Sep 29, 2011 21:16 UTC",40.96,100.298
670,2011-09-27 15:49:00+00:00,"LP-1, Pacific Spaceport Complex, Alaska, USA",Success,OK,"Tue Sep 27, 2011 15:49 UTC",,
671,2011-09-24 20:17:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Success,OK,"Sat Sep 24, 2011 20:17 UTC",,
672,2011-09-23 04:36:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Fri Sep 23, 2011 04:36 UTC",30.401,130.976
673,2011-09-21 21:38:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Sep 21, 2011 21:38 UTC",,
674,2011-09-11 11:17:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Sun Sep 11, 2011 11:17 UTC",30.401,130.976
675,2011-09-10 13:08:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Sep 10, 2011 13:08 UTC",28.396837,-80.605659
676,2011-08-17 07:12:00+00:00,"Site 370/13, Yasny Cosmodrome, Russia",Success,OK,"Wed Aug 17, 2011 07:12 UTC",,
677,2011-08-06 22:52:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Sat Aug 06, 2011 22:52 UTC",,
678,2011-08-05 16:25:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Aug 05, 2011 16:25 UTC",28.396837,-80.605659
679,2011-07-18 02:31:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Mon Jul 18, 2011 02:31 UTC",45.9647,63.305
680,2011-07-16 06:41:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Jul 16, 2011 06:41 UTC",28.396837,-80.605659
681,2011-07-15 11:18:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Fri Jul 15, 2011 11:18 UTC",,
682,2011-07-08 15:29:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Fri Jul 08, 2011 15:29 UTC",28.572872,-80.64898
683,2011-06-30 03:09:00+00:00,"LP-0B, Wallops Flight Facility, Virginia, USA",Success,OK,"Thu Jun 30, 2011 03:09 UTC",37.8337,-75.4881
684,,"Imam Khomeini Spaceport, Semnan Space Center, Iran",Success,OK,"Wed Jun 15, 2011",,
685,2011-06-10 14:20:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Fri Jun 10, 2011 14:20 UTC",34.742027,-120.572433
686,2011-05-20 20:38:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Fri May 20, 2011 20:38 UTC",,
687,2011-05-16 12:56:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Mon May 16, 2011 12:56 UTC",28.572872,-80.64898
688,2011-05-07 18:10:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat May 07, 2011 18:10 UTC",28.396837,-80.605659
689,2011-04-22 21:37:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Apr 22, 2011 21:37 UTC",,
690,2011-04-20 04:42:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Wed Apr 20, 2011 04:42 UTC",,
691,2011-04-15 04:24:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Fri Apr 15, 2011 04:24 UTC",34.742027,-120.572433
692,2011-03-11 22:38:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Mar 11, 2011 22:38 UTC",28.396837,-80.605659
693,2011-03-05 22:46:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Mar 05, 2011 22:46 UTC",28.396837,-80.605659
694,2011-03-04 10:09:00+00:00,"SLC-576E, Vandenberg AFB, California, USA",Failure,Atrasado,"Fri Mar 04, 2011 10:09 UTC",34.742027,-120.572433
695,2011-02-24 21:53:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Thu Feb 24, 2011 21:53 UTC",28.572872,-80.64898
696,2011-02-15 22:13:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Tue Feb 15, 2011 22:13 UTC",,
697,2011-02-06 12:26:00+00:00,"SLC-8, Vandenberg AFB, California, USA",Success,OK,"Sun Feb 06, 2011 12:26 UTC",34.742027,-120.572433
698,2011-02-01 14:00:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Partial Failure,Atrasado,"Tue Feb 01, 2011 14:00 UTC",62.9256,40.577
699,2011-01-22 05:37:00+00:00,"LA-Y2, Tanegashima Space Center, Japan",Success,OK,"Sat Jan 22, 2011 05:37 UTC",30.401,130.976
700,2011-01-20 21:10:00+00:00,"SLC-6, Vandenberg AFB, California, USA",Success,OK,"Thu Jan 20, 2011 21:10 UTC",34.742027,-120.572433
701,2011-01-20 12:29:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Thu Jan 20, 2011 12:29 UTC",45.9647,63.305
702,2010-12-29 21:27:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Dec 29, 2010 21:27 UTC",,
703,2010-12-25 10:34:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Failure,Atrasado,"Sat Dec 25, 2010 10:34 UTC",,
704,2010-12-08 15:43:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Dec 08, 2010 15:43 UTC",28.396837,-80.605659
705,2010-11-26 18:39:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Nov 26, 2010 18:39 UTC",,
706,2010-11-21 22:58:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,OK,"Sun Nov 21, 2010 22:58 UTC",28.396837,-80.605659
707,2010-11-20 01:25:00+00:00,"LP-1, Pacific Spaceport Complex, Alaska, USA",Success,OK,"Sat Nov 20, 2010 01:25 UTC",,
708,2010-11-06 02:20:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Sat Nov 06, 2010 02:20 UTC",34.742027,-120.572433
709,2010-10-28 23:51:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Thu Oct 28, 2010 23:51 UTC",,
710,2010-09-30 17:01:00+00:00,"Site 16/2, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Sep 30, 2010 17:01 UTC",62.9256,40.577
711,2010-09-26 04:41:00+00:00,"SLC-8, Vandenberg AFB, California, USA",Success,OK,"Sun Sep 26, 2010 04:41 UTC",34.742027,-120.572433
712,2010-09-21 04:03:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Tue Sep 21, 2010 04:03 UTC",34.742027,-120.572433
713,2010-09-08 03:30:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Sep 08, 2010 03:30 UTC",62.9256,40.577
714,2010-08-14 11:07:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Aug 14, 2010 11:07 UTC",28.396837,-80.605659
715,2010-08-04 20:45:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Aug 04, 2010 20:45 UTC",,
716,2010-07-12 03:52:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Mon Jul 12, 2010 03:52 UTC",,
717,2010-06-26 21:41:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Sat Jun 26, 2010 21:41 UTC",,
718,,"Pad 1, Palmachim Airbase, Israel",Success,OK,"Tue Jun 22, 2010",31.887,34.692
719,2010-06-21 02:14:00+00:00,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Mon Jun 21, 2010 02:14 UTC",45.9647,63.305
720,2010-06-15 14:42:00+00:00,"Site 370/13, Yasny Cosmodrome, Russia",Success,OK,"Tue Jun 15, 2010 14:42 UTC",,
721,2010-06-10 08:01:00+00:00,"LC-1, Naro Space Center, South Korea",Failure,Atrasado,"Thu Jun 10, 2010 08:01 UTC",,
722,2010-06-04 18:45:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Jun 04, 2010 18:45 UTC",28.396837,-80.605659
723,2010-06-02 01:59:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Jun 02, 2010 01:59 UTC",62.9256,40.577
724,2010-05-28 03:00:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri May 28, 2010 03:00 UTC",28.396837,-80.605659
725,2010-05-21 22:01:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Fri May 21, 2010 22:01 UTC",,
726,2010-05-14 18:20:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Fri May 14, 2010 18:20 UTC",28.572872,-80.64898
727,2010-05-10 21:58:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Mon May 10, 2010 21:58 UTC",30.401,130.976
728,2010-04-28 17:15:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Apr 28, 2010 17:15 UTC",45.9647,63.305
729,2010-04-27 01:05:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Apr 27, 2010 01:05 UTC",62.9256,40.577
730,2010-04-22 23:52:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Apr 22, 2010 23:52 UTC",28.396837,-80.605659
731,2010-04-15 10:57:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Failure,Atrasado,"Thu Apr 15, 2010 10:57 UTC",,
732,2010-04-08 13:57:00+00:00,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Thu Apr 08, 2010 13:57 UTC",45.9647,63.305
733,2010-04-05 10:21:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Mon Apr 05, 2010 10:21 UTC",28.572872,-80.64898
734,2010-04-02 04:04:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Apr 02, 2010 04:04 UTC",45.9647,63.305
735,2010-03-04 23:57:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Mar 04, 2010 23:57 UTC",28.396837,-80.605659
736,2010-02-11 15:23:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Feb 11, 2010 15:23 UTC",28.396837,-80.605659
737,2010-02-08 09:14:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Mon Feb 08, 2010 09:14 UTC",28.572872,-80.64898
738,2010-02-03 03:45:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Feb 03, 2010 03:45 UTC",45.9647,63.305
739,2009-12-18 16:26:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Dec 18, 2009 16:26 UTC",,
740,2009-12-14 14:09:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Mon Dec 14, 2009 14:09 UTC",34.742027,-120.572433
741,2009-12-06 01:47:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,OK,"Sun Dec 06, 2009 01:47 UTC",28.396837,-80.605659
742,2009-11-30 21:00:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Mon Nov 30, 2009 21:00 UTC",45.9647,63.305
743,2009-11-28 01:21:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Sat Nov 28, 2009 01:21 UTC",30.401,130.976
744,2009-11-23 06:55:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Nov 23, 2009 06:55 UTC",28.396837,-80.605659
745,2009-11-16 19:28:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Mon Nov 16, 2009 19:28 UTC",28.572872,-80.64898
746,2009-11-02 01:50:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Nov 02, 2009 01:50 UTC",62.9256,40.577
747,2009-10-29 20:00:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Thu Oct 29, 2009 20:00 UTC",,
748,2009-10-28 15:30:00+00:00,"LC-39B, Kennedy Space Center, Florida, USA",Success,OK,"Wed Oct 28, 2009 15:30 UTC",28.572872,-80.64898
749,2009-10-18 16:12:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Sun Oct 18, 2009 16:12 UTC",34.742027,-120.572433
750,2009-10-08 18:51:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Thu Oct 08, 2009 18:51 UTC",34.742027,-120.572433
751,2009-10-01 21:59:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Thu Oct 01, 2009 21:59 UTC",,
752,2009-09-25 12:20:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Sep 25, 2009 12:20 UTC",28.396837,-80.605659
753,2009-09-23 06:21:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Wed Sep 23, 2009 06:21 UTC",,
754,2009-09-10 17:01:00+00:00,"LA-Y2, Tanegashima Space Center, Japan",Success,OK,"Thu Sep 10, 2009 17:01 UTC",30.401,130.976
755,2009-09-08 21:35:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Sep 08, 2009 21:35 UTC",28.396837,-80.605659
756,2009-08-28 03:59:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Fri Aug 28, 2009 03:59 UTC",28.572872,-80.64898
757,2009-08-25 08:00:00+00:00,"LC-1, Naro Space Center, South Korea",Failure,Atrasado,"Tue Aug 25, 2009 08:00 UTC",,
758,2009-08-21 22:09:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Aug 21, 2009 22:09 UTC",,
759,2009-08-17 10:35:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Aug 17, 2009 10:35 UTC",28.396837,-80.605659
760,2009-07-29 18:46:00+00:00,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Jul 29, 2009 18:46 UTC",45.9647,63.305
761,2009-07-21 03:57:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jul 21, 2009 03:57 UTC",62.9256,40.577
762,2009-07-15 22:03:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Wed Jul 15, 2009 22:03 UTC",28.572872,-80.64898
763,2009-07-14 03:35:00+00:00,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Success,OK,"Tue Jul 14, 2009 03:35 UTC",,
764,2009-07-06 01:26:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Jul 06, 2009 01:26 UTC",62.9256,40.577
765,2009-07-01 19:52:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Jul 01, 2009 19:52 UTC",,
766,2009-06-27 22:51:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Jun 27, 2009 22:51 UTC",28.396837,-80.605659
767,2009-06-21 21:50:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sun Jun 21, 2009 21:50 UTC",45.9647,63.305
768,2009-06-18 17:32:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Jun 18, 2009 17:32 UTC",28.396837,-80.605659
769,2009-05-19 23:55:00+00:00,"LP-0B, Wallops Flight Facility, Virginia, USA",Success,OK,"Tue May 19, 2009 23:55 UTC",37.8337,-75.4881
770,2009-05-14 13:12:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Thu May 14, 2009 13:12 UTC",,
771,2009-05-11 18:01:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Mon May 11, 2009 18:01 UTC",28.572872,-80.64898
772,2009-05-05 20:24:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Tue May 05, 2009 20:24 UTC",34.742027,-120.572433
773,2009-04-20 08:15:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Success,OK,"Mon Apr 20, 2009 08:15 UTC",,
774,2009-04-20 01:15:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Mon Apr 20, 2009 01:15 UTC",,
775,2009-04-05 02:20:00+00:00,"Pad 1, Tonghae Satellite Launching Ground, North Korea",Failure,Atrasado,"Sun Apr 05, 2009 02:20 UTC",,
776,2009-04-04 00:31:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Apr 04, 2009 00:31 UTC",28.396837,-80.605659
777,2009-03-24 08:34:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Mar 24, 2009 08:34 UTC",28.396837,-80.605659
778,2009-03-17 14:21:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Mar 17, 2009 14:21 UTC",62.9256,40.577
779,2009-03-15 23:43:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Sun Mar 15, 2009 23:43 UTC",28.572872,-80.64898
780,2009-03-07 03:49:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Mar 07, 2009 03:49 UTC",28.396837,-80.605659
781,2009-02-26 08:30:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Thu Feb 26, 2009 08:30 UTC",45.9647,63.305
782,2009-02-24 09:55:00+00:00,"SLC-576E, Vandenberg AFB, California, USA",Failure,Atrasado,"Tue Feb 24, 2009 09:55 UTC",34.742027,-120.572433
783,2009-02-12 22:09:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Thu Feb 12, 2009 22:09 UTC",,
784,2009-02-06 10:22:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Fri Feb 06, 2009 10:22 UTC",34.742027,-120.572433
785,,"Imam Khomeini Spaceport, Semnan Space Center, Iran",Success,OK,"Mon Feb 02, 2009",,
786,2009-01-30 13:30:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Jan 30, 2009 13:30 UTC",62.9256,40.577
787,2009-01-23 03:54:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Fri Jan 23, 2009 03:54 UTC",30.401,130.976
788,2009-01-18 02:47:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,OK,"Sun Jan 18, 2009 02:47 UTC",28.396837,-80.605659
789,2008-12-20 22:35:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Sat Dec 20, 2008 22:35 UTC",,
790,2008-12-02 04:59:00+00:00,"Site 16/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Dec 02, 2008 04:59 UTC",62.9256,40.577
791,2008-11-15 00:55:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Sat Nov 15, 2008 00:55 UTC",28.572872,-80.64898
792,2008-11-05 00:15:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Wed Nov 05, 2008 00:15 UTC",40.96,100.298
793,2008-11-05 00:15:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Wed Nov 05, 2008 00:15 UTC",40.96,100.298
794,2008-10-29 16:53:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Wed Oct 29, 2008 16:53 UTC",28.246,102.026
795,2008-10-25 02:28:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Sat Oct 25, 2008 02:28 UTC",34.742027,-120.572433
796,2008-10-25 01:15:00+00:00,"LC-9, Taiyuan Satellite Launch Center, China",Success,OK,"Sat Oct 25, 2008 01:15 UTC",38.849,111.608
797,2008-10-22 00:52:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Wed Oct 22, 2008 00:52 UTC",,
798,2008-10-19 17:47:00+00:00,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Success,OK,"Sun Oct 19, 2008 17:47 UTC",,
799,2008-10-01 06:37:00+00:00,"Site 370/13, Yasny Cosmodrome, Russia",Success,OK,"Wed Oct 01, 2008 06:37 UTC",,
800,2008-09-28 23:15:00+00:00,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Success,OK,"Sun Sep 28, 2008 23:15 UTC",,
801,2008-09-28 13:10:00+00:00,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",Success,OK,"Sun Sep 28, 2008 13:10 UTC",40.96,100.298
802,2008-09-24 09:27:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Success,OK,"Wed Sep 24, 2008 09:27 UTC",,
803,2008-09-06 18:50:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Sat Sep 06, 2008 18:50 UTC",34.742027,-120.572433
804,2008-09-06 03:25:00+00:00,"LC-7, Taiyuan Satellite Launch Center, China",Success,OK,"Sat Sep 06, 2008 03:25 UTC",38.849,111.608
805,2008-08-29 07:15:00+00:00,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Aug 29, 2008 07:15 UTC",45.9647,63.305
806,,"Imam Khomeini Spaceport, Semnan Space Center, Iran",Failure,Atrasado,"Sun Aug 17, 2008",,
807,2008-08-14 20:44:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Thu Aug 14, 2008 20:44 UTC",,
808,2008-08-03 03:34:00+00:00,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Failure,Atrasado,"Sun Aug 03, 2008 03:34 UTC",,
809,2008-07-22 02:40:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jul 22, 2008 02:40 UTC",62.9256,40.577
810,2008-07-16 05:20:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Success,OK,"Wed Jul 16, 2008 05:20 UTC",,
811,2008-07-07 21:47:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Mon Jul 07, 2008 21:47 UTC",,
812,2008-06-20 07:46:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Fri Jun 20, 2008 07:46 UTC",34.742027,-120.572433
813,2008-06-19 06:36:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Jun 19, 2008 06:36 UTC",62.9256,40.577
814,2008-06-12 22:05:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Thu Jun 12, 2008 22:05 UTC",,
815,2008-06-11 16:05:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Jun 11, 2008 16:05 UTC",28.396837,-80.605659
816,2008-06-09 12:15:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Mon Jun 09, 2008 12:15 UTC",28.246,102.026
817,2008-05-31 21:02:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Sat May 31, 2008 21:02 UTC",28.572872,-80.64898
818,2008-05-27 03:02:00+00:00,"LC-7, Taiyuan Satellite Launch Center, China",Success,OK,"Tue May 27, 2008 03:02 UTC",38.849,111.608
819,2008-05-23 15:20:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Fri May 23, 2008 15:20 UTC",62.9256,40.577
820,2008-05-21 09:42:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Success,OK,"Wed May 21, 2008 09:42 UTC",,
821,2008-04-28 05:00:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Partial Failure,Atrasado,"Mon Apr 28, 2008 05:00 UTC",45.9647,63.305
822,2008-04-28 03:53:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Mon Apr 28, 2008 03:53 UTC",,
823,2008-04-25 15:35:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Fri Apr 25, 2008 15:35 UTC",28.246,102.026
824,2008-04-18 22:17:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Apr 18, 2008 22:17 UTC",,
825,2008-04-15 17:01:00+00:00,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Success,OK,"Tue Apr 15, 2008 17:01 UTC",,
826,2008-04-14 20:12:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Apr 14, 2008 20:12 UTC",28.396837,-80.605659
827,2008-03-27 17:16:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Mar 27, 2008 17:16 UTC",62.9256,40.577
828,2008-03-19 22:47:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Success,OK,"Wed Mar 19, 2008 22:47 UTC",,
829,2008-03-15 06:10:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Mar 15, 2008 06:10 UTC",28.396837,-80.605659
830,2008-03-13 10:02:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Thu Mar 13, 2008 10:02 UTC",34.742027,-120.572433
831,2008-03-11 06:28:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Tue Mar 11, 2008 06:28 UTC",28.572872,-80.64898
832,2008-03-09 04:03:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Sun Mar 09, 2008 04:03 UTC",,
833,2008-02-23 08:55:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Sat Feb 23, 2008 08:55 UTC",30.401,130.976
834,2008-02-07 19:45:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Thu Feb 07, 2008 19:45 UTC",28.572872,-80.64898
835,2008-01-21 03:45:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Mon Jan 21, 2008 03:45 UTC",,
836,2008-01-15 11:48:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Success,OK,"Tue Jan 15, 2008 11:48 UTC",,
837,2007-12-21 21:41:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Dec 21, 2007 21:41 UTC",,
838,2007-12-20 20:04:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Dec 20, 2007 20:04 UTC",28.396837,-80.605659
839,2007-12-10 22:05:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Dec 10, 2007 22:05 UTC",28.396837,-80.605659
